Tokenized_Query,Tokenized_Answer
"['Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', 'Fayette', 'Penn', 'State', 'York', 'accredited', '?']","['Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', 'Fayette', 'Penn', 'State', 'York', 'accredited', 'Engineering', 'Technology', 'Accreditation', 'Commission', 'ABET', '.']"
"['find', 'information', 'professional', 'licensure/certification', 'requirements', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['Information', 'professional', 'licensure/certification', 'requirements', 'Electrical', 'Engineering', 'Technology', 'program', 'found', 'Professional', 'Licensure/Certification', 'Disclosures', 'State', 'interactive', 'map', 'Penn', 'State', 'website', '.']"
"['contact', 'University', 'Park', 'information', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['contact', 'School', 'Engineering', 'Design', 'Innovation', 'University', 'Park', 'calling', '814-865-2952', 'visiting', 'website', 'https', ':', '//www.sedi.psu.edu/', '.']"
"['contact', 'email', 'Penn', 'State', 'Fayette', 'regarding', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['contact', 'email', 'Penn', 'State', 'Fayette', 'regarding', 'Electrical', 'Engineering', 'Technology', 'program', 'ajg2', '@', 'psu.edu', '.']"
"['find', 'information', 'Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', 'Fayette', '2023-2024', 'academic', 'year', '?']","['Information', 'Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', 'Fayette', '2023-2024', 'academic', 'year', 'found', 'website', 'http', ':', '//fayette.psu.edu/electrical-engineering-technology', '.']"
"['contact', 'email', 'Penn', 'State', 'York', 'regarding', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['contact', 'email', 'Penn', 'State', 'York', 'regarding', 'Electrical', 'Engineering', 'Technology', 'program', 'pdh7', '@', 'psu.edu', '.']"
"['find', 'information', 'Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', 'York', '?']","['Information', 'Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', 'York', 'found', 'website', 'https', ':', '//www.york.psu.edu/academics/associate/electrical-engineering-technology', '.']"
"['contact', 'Penn', 'State', 'Erie', 'information', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['contact', 'School', 'Engineering', 'Penn', 'State', 'Erie', 'calling', '814-898-6125', 'emailing', 'engineering', '@', 'psu.edu', '.']"
"['website', 'School', 'Engineering', 'Penn', 'State', 'Erie', '?']","['website', 'School', 'Engineering', 'Penn', 'State', 'Erie', 'http', ':', '//behrend.psu.edu/school-of-engineering', '.']"
"['focus', 'Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', '?']","['Electrical', 'Engineering', 'Technology', 'program', 'Penn', 'State', 'focuses', 'application', ',', 'theory', ',', 'applied', 'design', ',', 'implementation', 'electrical', 'engineering', '.']"
"['degree', 'requirements', 'Bachelor', 'Science', 'degree', 'Electrical', 'Engineering', 'Technology', '?']","['degree', 'requirements', 'Bachelor', 'Science', 'degree', 'Electrical', 'Engineering', 'Technology', 'include', 'minimum', '128', 'credits', ',', '45', 'credits', 'General', 'Education', '86-96', 'credits', 'Major', 'requirements', '.']"
"['many', 'credits', 'required', 'General', 'Education', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['45', 'credits', 'required', 'General', 'Education', 'Electrical', 'Engineering', 'Technology', 'program', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['options', 'available', 'General', 'Electrical', 'Engineering', 'Technology', 'Option', 'program', '?']","['General', 'Electrical', 'Engineering', 'Technology', 'Option', 'includes', '3', 'credits', 'GWS', 'courses', ',', '9', 'credits', 'GN', 'courses', ',', '6', 'credits', 'GQ', 'courses', ',', '3', 'credits', 'GS', 'courses', '.']"
"['accreditation', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['program', 'accredited', 'Engineering', 'Technology', 'Accreditation', 'Commission', 'Accreditation', 'Board', 'Engineering', 'Technology', '.']"
"['purpose', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['program', 'aims', 'bridge', 'gap', 'scientific', 'advancement', 'practical', 'electrical', 'devices', 'systems', '.']"
"['many', 'credits', 'required', 'Electives', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['5-18', 'credits', 'required', 'Electives', 'program', '.']"
"['options', 'available', 'Power', 'Automation', 'Option', 'program', '?']","['Power', 'Automation', 'Option', 'includes', '3', 'credits', 'GWS', 'courses', '.']"
"['strengths', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['strengths', 'program', 'include', 'applied', 'hands-on', ',', 'providing', 'extensive', 'laboratory', 'experience', ',', 'promising', 'job', 'placement', ',', 'accreditation', 'Engineering', 'Technology', 'Accreditation', 'Commission', '.']"
"['admission', 'process', 'incoming', 'first-year', 'students', 'interested', 'Electrical', 'Engineering', 'Technology', 'program', '?']","['Incoming', 'first-year', 'students', 'meet', 'program', 'admission', 'requirements', 'admitted', 'directly', 'major', '.', 'Admission', 'restrictions', 'may', 'apply', 'change-of-major', 'and/or', 'change-of-campus', 'students', '.', 'information', 'admission', 'process', ',', 'students', 'contact', 'college', ',', 'campus', ',', 'program', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['prerequisite', 'taking', 'Professional', 'Engineering', 'examination', '?']","['prerequisite', 'taking', 'Professional', 'Engineering', 'examination', 'passing', 'Fundamentals', 'Engineering', 'examination', 'Pennsylvania', '.']"
"['Prescribed', 'Courses', 'Electrical', 'Engineering', 'Technology', '?']","['Prescribed', 'Courses', 'Electrical', 'Engineering', 'Technology', 'include', 'EET', '312', 'Electric', 'Transients', ',', 'EET', '331', 'Electronic', 'Design', ',', 'EET', '420W', 'Electrical', 'Engineering', 'Technology', 'Capstone', 'Design', '.']"
"['title', 'course', 'code', 'ENGL', '202C', '?']","['title', 'course', 'code', 'ENGL', '202C', 'Effective', 'Writing', ':', 'Technical', 'Writing', '.']"
"['courses', 'required', 'Electrical', 'Engineering', 'Technology', 'major', '?']","['Courses', 'required', 'Electrical', 'Engineering', 'Technology', 'major', 'include', 'EET', '310', 'Direct', 'Alternating', 'Current', 'Circuits', ',', 'MATH', '140', 'Calculus', 'Analytic', 'Geometry', ',', 'MATH', '141', 'Calculus', 'Analytic', 'Geometry', 'II', '.']"
"['course', 'code', 'Electronic', 'Circuit', 'Design', '?']","['course', 'code', 'Electronic', 'Circuit', 'Design', 'EET', '212W', '.']"
"['additional', 'courses', 'General', 'Electrical', 'Engineering', 'Technology', 'Option', '?']","['additional', 'courses', 'General', 'Electrical', 'Engineering', 'Technology', 'Option', 'include', 'CMPEH', '472', 'Microprocessors', ',', 'CMPET', '211', 'Embedded', 'Processors', ',', 'DSP', 'EE', '310', '.']"
"['credit', 'requirement', 'course', 'EET', '114', '?']","['course', 'EET', '114', 'requires', 'grade', 'C', 'better', '.']"
"['campuses', 'offer', 'General', 'Electrical', 'Engineering', 'Technology', 'Option', '?']","['General', 'Electrical', 'Engineering', 'Technology', 'Option', 'available', 'Harrisburg', 'Wilkes-Barre', 'campuses', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['courses', 'related', 'Design', 'Global', 'Society', '?']","['Courses', 'related', 'Design', 'Global', 'Society', 'include', 'GR', '320Y', '.']"
"['introductory', 'programming', 'courses', 'offered', '?']","['Introductory', 'programming', 'courses', 'offered', 'include', 'CMPSC', '101', 'Introduction', 'Programming', 'CMPSC', '121', 'Introduction', 'Programming', 'Techniques', '.']"
"['technical', 'elective', 'courses', 'available', '?']","['Technical', 'elective', 'courses', 'available', 'include', 'CMPSC', '201', 'Programming', 'Engineers', 'C++', ',', 'EET', '408', 'Communication', 'System', 'Design', ',', 'EET', '409', 'Power', 'System', 'Analysis', ',', 'EET', '433', 'Control', 'System', 'Analysis', 'Design', '.']"
"['physics', 'courses', 'offered', '?']","['Physics', 'courses', 'offered', 'include', 'PHYS', '150', 'Technical', 'Physics', ',', 'PHYS', '211', 'General', 'Physics', ':', 'Mechanics', ',', 'PHYS', '250', 'Introductory', 'Physics', ',', 'PHYS', '151', 'Technical', 'Physics', 'II', ',', 'PHYS', '212', 'General', 'Physics', ':', 'Electricity', 'Magnetism', ',', 'PHYS', '251', 'Introductory', 'Physics', 'II', '.']"
"['courses', 'related', 'process', 'quality', 'engineering', '?']","['Courses', 'related', 'process', 'quality', 'engineering', 'include', 'IE', '424', 'Process', 'Quality', 'Engineering', '.']"
"['mathematics', 'courses', 'available', '?']","['Mathematics', 'courses', 'available', 'include', 'MATH', '220', 'Matrices', ',', 'MATH', '230', 'Calculus', 'Vector', 'Analysis', ',', 'MATH', '250', 'Ordinary', 'Differential', 'Equations', ',', 'MATH/STAT', '414', 'Introduction', 'Probability', 'Theory', ',', 'MATH/STAT', '418', 'Introduction', 'Probability', 'Stochastic', 'Processes', 'Engineering', '.']"
"['courses', 'related', 'data', 'communication', 'networking', '?']","['Courses', 'related', 'data', 'communication', 'networking', 'include', 'CMPET', '401', 'Data', 'Communication', 'Networking', ',', 'CMPET', '402', 'Data', 'Communication', 'Networking', 'Laboratory', ',', 'CMPET', '403', 'Switching', 'Circuit', 'Design', '.']"
"['courses', 'related', 'digital', 'electronics', '?']","['Courses', 'related', 'digital', 'electronics', 'include', 'CMPET', '117', 'Digital', 'Electronics', ',', 'CMPET', '120', 'Digital', 'Electronics', 'Laboratory', ',', 'EET', '402', 'High-Frequency', 'Circuit', 'Design', ',', 'EET', '408', 'Communication', 'System', 'Design', '.']"
"['courses', 'related', 'power', 'electronics', '?']","['Courses', 'related', 'power', 'electronics', 'include', 'EE', '413', 'Power', 'Electronics', ',', 'EET', '461', 'Power', 'Electronics', ',', 'EET', '496', 'Independent', 'Studies', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['courses', 'take', 'Energy', 'Systems', 'Conversion', '?']","['take', 'EE', '485', 'Energy', 'Systems', 'Conversion', '.']"
"['courses', 'require', 'grade', 'C', 'better', '?']","['Courses', 'require', 'grade', 'C', 'better', 'include', 'EE', '210', '&', 'EE', '317', 'Circuits', 'Devices', 'Circuits', 'II', 'Data', 'Acquisition', '.']"
"['examples', 'Science', ',', 'Engineering', ',', 'Technology', '(', 'SET', ')', 'Electives', '?']","['examples', 'SET', 'Electives', 'include', 'EET', '414', 'Biomedical', 'Instrumentation', 'BIOL', '141', 'Introduction', 'Human', 'Physiology', '.']"
"['courses', 'part', 'Independent', 'Studies', 'option', '?']","['EET', '496', 'Independent', 'Studies', 'part', 'Independent', 'Studies', 'option', '.']"
"['courses', 'included', 'Intermediate', 'Programmable', 'Logic', 'Controllers', 'category', '?']","['EET', '475', 'Intermediate', 'Programmable', 'Logic', 'Controllers', 'included', 'category', '.']"
"['courses', 'part', 'Special', 'Topics', 'category', '?']","['EET', '497', 'Special', 'Topics', 'part', 'Special', 'Topics', 'category', '.']"
"['courses', 'cover', 'topics', 'Statics', '?']","['EMCH', '211', 'Statics', 'EMCH', '212', 'Dynamics', 'cover', 'topics', 'Statics', '.']"
"['courses', 'cover', 'topics', 'Dynamics', '?']","['EMCH', '212', 'Dynamics', 'covers', 'topics', 'Dynamics', '.']"
"['courses', 'cover', 'topics', 'Thermal', 'Science', '?']","['MATH', '220', 'Matrices', 'MATH', '232', 'Integral', 'Vector', 'Calculus', 'cover', 'topics', 'Thermal', 'Science', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'include', 'PHYS', '214', ',', 'PHYS', '237', ',', 'PHYS', '462', ',', 'SSET', '495', ',', 'STAT', '200', '.']"
"['credit', 'requirements', 'Quantification', '(', 'GQ', ')', 'category', 'General', 'Education', 'curriculum', '?']","['credit', 'requirement', 'Quantification', '(', 'GQ', ')', 'category', 'General', 'Education', 'curriculum', '6', 'credits', '.']"
"['credit', 'requirements', 'Writing', 'Speaking', '(', 'GWS', ')', 'category', 'General', 'Education', 'curriculum', '?']","['credit', 'requirement', 'Writing', 'Speaking', '(', 'GWS', ')', 'category', 'General', 'Education', 'curriculum', '9', 'credits', '.']"
"['examples', 'courses', 'satisfy', 'Arts', '(', 'GA', ')', 'requirement', 'General', 'Education', 'curriculum', '?']","['examples', 'courses', 'satisfy', 'Arts', '(', 'GA', ')', 'requirement', 'General', 'Education', 'curriculum', 'include', 'EET', '410', ',', 'EET', '433', ',', 'EET', '461', ',', 'EET', '475', '.']"
"['examples', 'courses', 'satisfy', 'Health', 'Wellness', '(', 'GHW', ')', 'requirement', 'General', 'Education', 'curriculum', '?']","['examples', 'courses', 'satisfy', 'Health', 'Wellness', '(', 'GHW', ')', 'requirement', 'General', 'Education', 'curriculum', 'include', 'EET', '341', ',', 'EET', '402', ',', 'EET', '408', '.']"
"['examples', 'courses', 'satisfy', 'Humanities', '(', 'GH', ')', 'requirement', 'General', 'Education', 'curriculum', '?']","['examples', 'courses', 'satisfy', 'Humanities', '(', 'GH', ')', 'requirement', 'General', 'Education', 'curriculum', 'include', 'CMPET', '401', ',', 'CMPET', '402', ',', 'CMPET', '403', ',', 'EET', '409', '.']"
"['examples', 'courses', 'satisfy', 'Natural', 'Sciences', '(', 'GN', ')', 'requirement', 'General', 'Education', 'curriculum', '?']","['examples', 'courses', 'satisfy', 'Natural', 'Sciences', '(', 'GN', ')', 'requirement', 'General', 'Education', 'curriculum', 'include', 'EET', '475', ',', 'CMPET', '401', ',', 'CMPET', '402', '.']"
"['credit', 'requirements', 'Inter-Domain', 'Courses', 'General', 'Education', 'curriculum', '?']","['credit', 'requirement', 'Inter-Domain', 'Courses', 'General', 'Education', 'curriculum', '6', 'credits', '.']"
"['examples', 'courses', 'satisfy', 'Integrative', 'Studies', 'requirement', 'General', 'Education', 'curriculum', '?']","['examples', 'courses', 'satisfy', 'Integrative', 'Studies', 'requirement', 'General', 'Education', 'curriculum', 'include', 'EET', '410', ',', 'EET', '433', ',', 'EET', '461', ',', 'EET', '475', '.']"
"['examples', 'courses', 'satisfy', 'Exploration', 'Additional', 'Electives', 'requirement', 'General', 'Education', 'curriculum', '?']","['examples', 'courses', 'satisfy', 'Exploration', 'Additional', 'Electives', 'requirement', 'General', 'Education', 'curriculum', 'include', 'CMPET', '401', ',', 'CMPET', '402', ',', 'CMPET', '403', ',', 'EET', '409', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'United', 'States', 'Cultures', ':', '3', 'credits', 'International', 'Cultures', ':', '3', 'credits', '.']"
"['many', 'credits', 'required', 'Cultures', 'requirement', '?']","['Cultures', 'requirement', 'requires', 'total', '6', 'credits', ',', '3', 'credits', 'United', 'States', 'Cultures', '3', 'credits', 'International', 'Cultures', '.']"
"['minimum', 'number', 'degree', 'credits', 'required', 'baccalaureate', 'degree', '?']","['minimum', 'number', 'degree', 'credits', 'required', 'baccalaureate', 'degree', '120', 'credits', '.']"
"['minimum', 'grade-point', 'average', 'required', 'complete', 'degree', 'requirements', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', '.']"
"['students', 'required', 'take', 'First-Year', 'Seminar', '?']","['Yes', ',', 'students', 'enrolled', 'First', 'Year', 'Engagement', 'program', 'Penn', 'State', 'required', 'take', '3-credit', 'First-Year', 'Seminar', '.']"
