Tokenized_Query,Tokenized_Answer
"['find', 'information', 'Integrated', 'B.L.A', '.', 'Landscape', 'Architecture', 'M.S', '.', 'Landscape', 'Architecture', 'programs', '?']","['Information', 'Integrated', 'B.L.A', '.', 'Landscape', 'Architecture', 'M.S', '.', 'Landscape', 'Architecture', 'programs', 'found', 'Graduate', 'Bulletin', 'following', 'link', ':', 'https', ':', '//bulletins.psu.edu/graduate/programs/majors/landscapearchitecture/', '#', 'integratedundergradgradprogramstext', '.']"
"['Academic', 'Adviser', 'Stuckeman', 'School', 'University', 'Park', '?']","['Academic', 'Adviser', 'Stuckeman', 'School', 'University', 'Park', 'Sarah', 'Watson', ',', 'located', '121', 'Stuckeman', 'Family', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', '.', 'reached', '814-865-9511', 'via', 'email', 'seb246', '@', 'psu.edu', '.']"
"['purpose', 'Suggested', 'Academic', 'Plan', '?']","['Suggested', 'Academic', 'Plan', 'intended', 'guide', 'students', 'planning', 'academic', 'journey', 'course', 'selection', '.', 'effect', '2023-24', 'academic', 'year', 'helps', 'students', 'stay', 'track', 'program', 'requirements', '.']"
"['access', 'previous', 'years', ""'"", 'Suggested', 'Academic', 'Plans', '?']","['access', 'previous', 'years', ""'"", 'Suggested', 'Academic', 'Plans', ',', 'visit', 'archive', 'https', ':', '//bulletins.psu.edu/undergraduate/archive/', '.']"
"['requirements', 'Integrated', 'B.L.A', '.', 'Landscape', 'Architecture', 'program', '?']","['requirements', 'Integrated', 'B.L.A', '.', 'Landscape', 'Architecture', 'program', 'found', 'Graduate', 'Bulletin', '.']"
"['shares', 'responsibility', 'making', 'advising', 'relationship', 'succeed', '?']","['advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', 'working', 'together', 'achieve', 'educational', 'goals', 'develop', 'habit', 'learning', '.']"
"['role', 'advisee', ""'s"", 'unit', 'enrollment', 'academic', 'advising', '?']","['advisee', ""'s"", 'unit', 'enrollment', 'provides', 'primary', 'academic', 'adviser', 'advisee', ',', 'offering', 'information', 'needed', 'plan', 'chosen', 'program', 'study', 'referrals', 'specialized', 'resources', '.']"
"['find', 'information', 'Senate', 'Policy', '32-00', ':', 'Advising', 'Policy', '?']","['Information', 'Senate', 'Policy', '32-00', ':', 'Advising', 'Policy', 'found', 'https', ':', '//senate.psu.edu/policies-and-rules-for-undergraduate-students/32-00-advising-policy/', '.']"
"['limitations', 'credit', 'acquisition', 'degree', 'programs', '?']","['Degree', 'programs', 'may', 'limitations', 'credit', 'acquisition', ',', 'requiring', 'minimum', '24', 'credits', 'coursework', 'taken', 'college', 'particular', 'source', 'within', 'specified', 'time', 'constraints', '.']"
"['examples', 'courses', 'satisfy', 'Landscape', 'Architecture', 'major', 'requirements', '?']","['examples', 'courses', 'satisfy', 'Landscape', 'Architecture', 'major', 'requirements', 'include', 'LARCH', '116', ',', 'LARCH', '156', ',', 'LARCH', '115', ',', 'SOILS', '101', ',', 'LARCH', '125', ',', 'LARCH', '145', ',', 'LARCH', '155', ',', 'LARCH', '215', ',', 'LARCH', '235', ',', 'LARCH', '245', ',', 'LARCH', '255', ',', 'LARCH', '216', ',', 'LARCH', '246', ',', 'LARCH', '256', ',', 'LARCH', '276', ',', 'LARCH', '336', ',', 'LARCH', '315', ',', 'LARCH', '335', ',', 'LARCH', '414', ',', 'LARCH', '236', ',', 'LARCH', '365W', ',', 'LARCH', '375', ',', 'LARCH', '386', ',', 'LARCH', '499A', ',', 'LARCH', '499B', ',', 'LARCH', '499D', ',', 'LARCH', '424', '.']"
"['examples', 'courses', 'students', 'take', 'third', 'year', 'Landscape', 'Architecture', 'program', '?']","['examples', 'courses', 'students', 'take', 'third', 'year', 'Landscape', 'Architecture', 'program', 'include', 'CAS', '100A', ',', 'CAS', '100B', ',', 'CAS', '100C', ',', 'LARCH', '315', ',', 'LARCH', '335', ',', 'ENGL', '202A', ',', 'ENGL', '202B', ',', 'ENGL', '202C', ',', 'ENGL', '202D', ',', 'LARCH', '414', ',', 'LARCH', '236', ',', 'LARCH', '365W', ',', 'LARCH', '375', ',', 'LARCH', '386', '.']"
"['examples', 'courses', 'students', 'take', 'fourth', 'year', 'Landscape', 'Architecture', 'program', '?']","['examples', 'courses', 'students', 'take', 'fourth', 'year', 'Landscape', 'Architecture', 'program', 'include', 'LARCH', '499A', ',', 'LARCH', '499B', ',', 'LARCH', '499D', ',', 'LARCH', '414', ',', 'LARCH', '424', ',', 'additional', 'courses', 'major', 'requirements', 'list', '.']"
"['examples', 'courses', 'students', 'take', 'fifth', 'year', 'Landscape', 'Architecture', 'program', '?']","['examples', 'courses', 'students', 'take', 'fifth', 'year', 'Landscape', 'Architecture', 'program', 'include', 'additional', 'courses', 'major', 'requirements', 'list', '.']"
"['total', 'number', 'credits', 'required', 'Landscape', 'Architecture', 'major', '?']","['total', 'number', 'credits', 'required', 'Landscape', 'Architecture', 'major', '139', '.']"
"['examples', 'first-year', 'elective', 'courses', 'Landscape', 'Architecture', 'students', '?']","['examples', 'first-year', 'elective', 'courses', 'Landscape', 'Architecture', 'students', 'include', 'ENGL', '15', ',', 'LARCH', '60', ',', 'LARCH', '116', '.']"
"['examples', 'second-year', 'courses', 'Landscape', 'Architecture', 'students', '?']","['examples', 'second-year', 'courses', 'Landscape', 'Architecture', 'students', 'include', 'additional', 'courses', 'major', 'requirements', 'list', '.']"
"['examples', 'third-year', 'courses', 'Landscape', 'Architecture', 'students', '?']","['examples', 'third-year', 'courses', 'Landscape', 'Architecture', 'students', 'include', 'CAS', '100A', ',', 'CAS', '100B', ',', 'CAS', '100C', ',', 'LARCH', '315', ',', 'LARCH', '335', ',', 'ENGL', '202A', ',', 'ENGL', '202B', ',', 'ENGL', '202C', ',', 'ENGL', '202D', ',', 'LARCH', '414', ',', 'LARCH', '236', ',', 'LARCH', '365W', ',', 'LARCH', '375', ',', 'LARCH', '386', '.']"
"['examples', 'fourth-year', 'courses', 'Landscape', 'Architecture', 'students', '?']","['examples', 'fourth-year', 'courses', 'Landscape', 'Architecture', 'students', 'include', 'LARCH', '499A', ',', 'LARCH', '499B', ',', 'LARCH', '499D', ',', 'LARCH', '414', ',', 'LARCH', '424', ',', 'additional', 'courses', 'major', 'requirements', 'list', '.']"
"['examples', 'courses', 'require', 'grade', 'C', 'better', 'Landscape', 'Architecture', 'major', '?']","['examples', 'courses', 'require', 'grade', 'C', 'better', 'Landscape', 'Architecture', 'major', 'include', 'specific', 'courses', 'listed', 'major', 'requirements', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'GA', 'credits', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'GA', 'credits', 'include', 'ART', '20', 'GA', ',', 'ARTH', '120', 'GA', ',', 'ARTH', '201', 'GA', ',', 'ARTH', '308N', 'GA', ',', 'ARTH', '315', 'GA', '.']"
"['courses', 'take', 'fulfill', 'General', 'Education', 'requirement', 'GH', 'credits', '?']","['take', 'courses', 'like', 'AFR', '191', 'GH', ',', 'ASIA', '100', 'GH', ',', 'GEOG', '122', 'GH', ',', 'GER', '100', 'GH', 'fulfill', 'General', 'Education', 'requirement', 'GH', 'credits', '.']"
"['courses', 'fulfill', 'General', 'Education', 'requirement', 'GN', 'credits', '?']","['Courses', 'like', 'SOILS', '101', 'GN', ',', 'BIOL', '127', 'GN', ',', 'BISC', '1', 'GN', ',', 'HORT', '150', 'GN', 'fulfill', 'General', 'Education', 'requirement', 'GN', 'credits', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'GQ', 'credits', '?']","['Examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'GQ', 'credits', 'include', 'ANTH', '120', 'GS', ',', 'CAS', '222', 'GS', ',', 'PLSC', '22', 'GS', '.']"
"['provide', 'examples', 'courses', 'fulfill', 'General', 'Education', 'requirement', 'GS', 'credits', '?']","['Courses', 'like', 'AFR', '110N', 'GS', ',', 'CED', '155', 'GS', ',', 'GEOG', '130', 'GS', ',', 'RPTM', '120', 'GS', 'fulfill', 'General', 'Education', 'requirement', 'GS', 'credits', '.']"
"['submission', 'requirements', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['submission', 'requirements', 'Landscape', 'Architecture', 'program', 'Penn', 'State', 'found', 'https', ':', '//artsandarchitecture.psu.edu/howtoapply/landscape_architecture', '.']"
"['contact', 'information', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['information', 'Landscape', 'Architecture', 'program', 'Penn', 'State', ',', 'contact', 'Robin', 'Bierly', ',', 'Stuckeman', 'School', 'Undergraduate', 'Academic', 'Adviser', ',', '814-865-0345', 'rab55', '@', 'psu.edu', '.']"
"['career', 'paths', 'Penn', 'State', 'Landscape', 'Architecture', 'graduates', '?']","['Penn', 'State', 'Landscape', 'Architecture', 'graduates', 'well-prepared', 'join', 'distinguished', 'professional', 'alumni', 'network', 'pursue', 'careers', 'areas', 'sustainability', ',', 'urban', 'planning', ',', 'research', ',', 'design', ',', 'community', 'outreach', '.']"
"['Bachelor', 'Landscape', 'Architecture', '(', 'B.L.A', '.', ')', 'program', 'Penn', 'State', 'aim', 'provide', 'students', '?']","['B.L.A', '.', 'program', 'Penn', 'State', 'aims', 'provide', 'students', 'background', 'creativity', ',', 'technical', 'skills', ',', 'ethical', 'considerations', 'necessary', 'professional', 'practice', 'landscape', 'architecture', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['minimum', 'grade', 'point', 'average', 'required', 'Change', 'Major', 'Application', 'Penn', 'State', '?']","['minimum', 'grade', 'point', 'average', 'required', 'Change', 'Major', 'Application', 'Penn', 'State', '2.0', '.']"
"['incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'ENGL', '137H/CAS', '137H', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', '.']"
"['minimum', 'grade', 'required', 'Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'Penn', 'State', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'Penn', 'State', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['many', 'credits', 'course', 'carry', 'GWS', 'designation', 'Penn', 'State', '?']","['course', 'GWS', 'designation', 'Penn', 'State', 'carries', '3', 'credits', '.']"
"['purpose', 'Bachelor', 'Landscape', 'Architecture', '(', 'B.L.A', '.', ')', 'program', 'Penn', 'State', '?']","['B.L.A', '.', 'program', 'Penn', 'State', 'designed', 'prepare', 'graduates', 'either', 'advanced', 'study', 'professional', 'careers', 'landscape', 'architecture', '.']"
"['potential', 'career', 'options', 'graduates', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['Graduates', 'Landscape', 'Architecture', 'program', 'Penn', 'State', 'wide', 'range', 'opportunities', 'professional', 'practice', '.', 'immediately', 'enter', 'professional', 'practice', 'choose', 'pursue', 'advanced', 'degrees', 'gain', 'specialized', 'expertise', '.']"
"['graduate', 'studies', 'opportunities', 'available', 'students', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['Penn', 'State', 'offers', 'Master', 'Science', 'Landscape', 'Architecture', '(', 'M.S', '.', 'LA', ')', 'research-focused', 'degree', 'students', 'hone', 'expertise', 'targeted', 'area', 'profession', '.', 'Applicants', 'M.S', '.', 'LA', 'program', 'must', 'hold', 'accredited', 'professional', 'degree', 'landscape', 'architecture', '.']"
"['Geodesign', 'program', 'Penn', 'State', 'offer', 'field', '?']","['Geodesign', 'exciting', 'new', 'design', 'planning', 'strategy', 'harnesses', 'big', 'data', 'ensure', 'wise', 'decisions', 'grounded', 'triple', 'bottom', 'line', 'sustainability', '.', 'Penn', 'State', 'offers', 'online', 'graduate', 'certificate', 'Master', 'Professional', 'Studies', 'degree', 'program', 'Geodesign', '.']"
"['role', 'American', 'Society', 'Landscape', 'Architects', '(', 'ASLA', ')', 'landscape', 'architecture', 'field', '?']","['American', 'Society', 'Landscape', 'Architects', '(', 'ASLA', ')', 'provides', 'professional', 'resources', 'accreditation', 'landscape', 'architecture', 'programs', '.', 'key', 'organization', 'evaluates', ',', 'advocates', ',', 'advances', 'quality', 'education', 'landscape', 'architectural', 'programs', '.']"
"['accreditation', 'status', 'undergraduate', 'curriculum', 'Landscape', 'Architecture', 'Penn', 'State', '?']","['undergraduate', 'curriculum', 'Landscape', 'Architecture', 'Penn', 'State', 'accredited', 'Landscape', 'Architectural', 'Accreditation', 'Board', '(', 'LAAB', ')', '.', 'accreditation', 'ensures', 'program', 'meets', 'standards', 'prepare', 'students', 'practice', 'landscape', 'architecture', '.']"
"['mission', 'Landscape', 'Architectural', 'Accreditation', 'Board', '(', 'LAAB', ')', '?']","['mission', 'LAAB', 'evaluate', ',', 'advocate', ',', 'advance', 'quality', 'education', 'landscape', 'architectural', 'programs', '.', 'LAAB', 'establishes', 'standards', 'ensure', 'current', 'future', 'practitioners', 'knowledge', ',', 'skills', ',', 'abilities', 'required', 'practice', 'landscape', 'architecture', '.']"
"['importance', 'professional', 'licensure/certification', 'graduates', 'Landscape', 'Architecture', 'program', '?']","['Many', 'U.S.', 'states', 'territories', 'require', 'professional', 'licensure/certification', 'employment', 'field', 'landscape', 'architecture', '.', 'important', 'graduates', 'plan', 'pursue', 'employment', 'licensed', 'profession', 'aware', 'licensure', 'requirements', 'state', '.']"
"['students', 'find', 'information', 'professional', 'licensure/certification', 'requirements', 'state', '?']","['Students', 'visit', 'Professional', 'Licensure/Certification', 'Disclosures', 'State', 'interactive', 'map', 'Penn', 'State', 'website', 'find', 'information', 'licensure', 'requirements', 'state', '.', 'also', 'contact', 'Department', 'Landscape', 'Architecture', 'University', 'Park', 'information', '.']"
"['contact', 'information', 'Department', 'Landscape', 'Architecture', 'Penn', 'State', '?']","['Department', 'Landscape', 'Architecture', 'located', '121', 'Stuckeman', 'Family', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', '.', 'reached', '814-865-9511', 'via', 'email', 'larch', '@', 'psu.edu', '.', 'information', 'found', 'website', 'https', ':', '//stuckeman.psu.edu/larch/', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['purpose', 'completing', 'minor', 'Landscape', 'Architecture', '?']","['minor', 'Landscape', 'Architecture', 'allows', 'greater', 'accessibility', 'knowledge', 'domains', 'within', 'professional', 'accredited', 'Landscape', 'Architecture', 'major', '.']"
"['examples', 'courses', 'offered', 'Landscape', 'Architecture', 'minor', '?']","['examples', 'courses', 'offered', 'Landscape', 'Architecture', 'minor', 'include', 'LARCH', '156', 'Skills', 'Lab', 'II', ':', 'Hand', '&', 'Digital', 'Graphics', ',', 'LARCH', '235', 'Design', 'Implementation', ':', 'Grading', 'Landscape', 'Architecture', ',', 'LARCH', '245', 'Ecology', '&', 'Plants', 'II', '.']"
"['Landscape', 'Architecture', 'minor', 'program', 'description', 'entail', '?']","['program', 'description', 'Landscape', 'Architecture', 'includes', 'art', 'design', ',', 'planning', ',', 'management', 'land', 'natural', 'built', 'elements', '.']"
"['areas', 'practice', 'included', 'field', 'landscape', 'architecture', '?']","['practice', 'landscape', 'architecture', 'includes', 'site', 'design', ',', 'urban', 'design', ',', 'master', 'planning', ',', 'community', 'planning', ',', 'regional', 'planning', ',', 'resource', 'conservation', ',', 'stewardship', '.']"
"['landscape', 'architecture', 'shape', 'world', 'according', 'data', '?']","['Landscape', 'architecture', 'shapes', 'world', 'creative', ',', 'cultural', ',', 'philosophical', ',', 'scientific', 'knowledge', 'bases', '.']"
